Roll No,Course Code,Slot,Inst name
12240950,DSL504/DS504,I ,Dr. Soumajit Pramanik
12240950,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12240960,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12240960,EEL204/EE207,F ,"Dr. Nikhil Chander, Dr. Praveen Kumar"
12240960,EEL621/EE509,G3,Dr. Shashank Kurm
12240960,EEL601/EE612,J ,Dr. Avishek Adhikary
12240970,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12240970,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12240970,CSL505/CS553,J ,Dr. Dhiman Saha
12240990,DSL504/DS504,I ,Dr. Soumajit Pramanik
12240990,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241000,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241000,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241000,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241010,EEL204/EE207,F ,"Dr. Nikhil Chander, Dr. Praveen Kumar"
12241010,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241010,EEL601/EE612,J ,Dr. Avishek Adhikary
12241010,EEL621/EE509,G3,Dr. Shashank Kurm
12241020,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241020,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241030,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241030,EEL521/EE525,B ,Dr. Shailendra Kumar
12241030,EEL601/EE612,J ,Dr. Avishek Adhikary
12241040,EEL601/EE612,J ,Dr. Avishek Adhikary
12241040,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241040,CSL511/CS511,K ,Prof. Santosh Biswas
12241050,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241050,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241050,CSL505/CS553,J ,Dr. Dhiman Saha
12241060,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241060,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241060,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241070,CSL505/CS553,J ,Dr. Dhiman Saha
12241090,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241090,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241090,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241100,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241100,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241100,EEL601/EE612,J ,Dr. Avishek Adhikary
12241100,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241110,PHL502/PH502,B ,Dr. Sabyasachi Ghosh
12241110,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241120,EEL601/EE612,J ,Dr. Avishek Adhikary
12241120,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241120,CSL511/CS511,K ,Prof. Santosh Biswas
12241130,MEL558/ME558,D ,"Dr. Purnendu Das, Dr. Soumya Gangopadhyay"
12241130,MEL659/ME659,K ,Dr. Jose Immanuel R
12241140,MEL558/ME558,D ,"Dr. Purnendu Das, Dr. Soumya Gangopadhyay"
12241140,MEL659/ME659,K ,Dr. Jose Immanuel R
12241150,EEL601/EE612,J ,Dr. Avishek Adhikary
12241150,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241150,EEL621/EE509,G3,Dr. Shashank Kurm
12241160,CS102,F12 ,Dr. I. Vinod Kumar Reddy
12241160,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241160,MEL611/ME512,C ,Dr. Udayraj
12241170,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241170,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241180,CSL505/CS553,J ,Dr. Dhiman Saha
12241180,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241180,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241190,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241190,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241200,EEL621/EE509,G3,Dr. Shashank Kurm
12241200,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241200,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241200,EEL601/EE612,J ,Dr. Avishek Adhikary
12241210,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241210,EEL601/EE612,J ,Dr. Avishek Adhikary
12241210,ECL503/EC503,C ,Dr. Vivek Raghuwanshi
12241210,EEL621/EE509,G3,Dr. Shashank Kurm
12241220,MEL659/ME659,K ,Dr. Jose Immanuel R
12241220,MEL558/ME558,D ,"Dr. Purnendu Das, Dr. Soumya Gangopadhyay"
12241230,MEL558/ME558,D ,"Dr. Purnendu Das, Dr. Soumya Gangopadhyay"
12241230,MEL659/ME659,K ,Dr. Jose Immanuel R
12241240,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241240,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241260,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241260,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241260,EEL621/EE509,G3,Dr. Shashank Kurm
12241260,EEL601/EE612,J ,Dr. Avishek Adhikary
12241270,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241270,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241270,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241280,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241280,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241280,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241290,PHL502/PH502,B ,Dr. Sabyasachi Ghosh
12241290,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241290,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241290,EEL601/EE612,J ,Dr. Avishek Adhikary
12241300,CSL505/CS553,J ,Dr. Dhiman Saha
12241310,MEL211/ME111,"E1, F1 ",Dr. Nagesh D. Patil
12241310,MEL611/ME512,C ,Dr. Udayraj
12241330,MEL611/ME512,C ,Dr. Udayraj
12241330,MEL659/ME659,K ,Dr. Jose Immanuel R
12241340,CSL510/CS510,I ,Dr. Rishi Ranjan Singh
12241350,MEL558/ME558,D ,"Dr. Purnendu Das, Dr. Soumya Gangopadhyay"
12241350,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12241350,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241360,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241360,EEL601/EE612,J ,Dr. Avishek Adhikary
12241360,EEL621/EE509,G3,Dr. Shashank Kurm
12241360,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241370,MEL659/ME659,K ,Dr. Jose Immanuel R
12241370,MEL611/ME512,C ,Dr. Udayraj
12241380,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241380,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241380,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241390,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241390,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241390,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241400,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241400,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241420,EEL601/EE612,J ,Dr. Avishek Adhikary
12241420,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241420,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241420,EEL621/EE509,G3,Dr. Shashank Kurm
12241430,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241430,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241430,EEL601/EE612,J ,Dr. Avishek Adhikary
12241430,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241440,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241440,EEL601/EE612,J ,Dr. Avishek Adhikary
12241440,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241450,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241450,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241460,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241460,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241470,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241470,EEL621/EE509,G3,Dr. Shashank Kurm
12241470,EEL521/EE525,B ,Dr. Shailendra Kumar
12241470,EEL601/EE612,J ,Dr. Avishek Adhikary
12241480,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12241480,EEL601/EE612,J ,Dr. Avishek Adhikary
12241480,CSL511/CS511,K ,Prof. Santosh Biswas
12241490,MEL659/ME659,K ,Dr. Jose Immanuel R
12241490,MEL558/ME558,D ,"Dr. Purnendu Das, Dr. Soumya Gangopadhyay"
12241500,CSL511/CS511,K ,Prof. Santosh Biswas
12241500,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241500,EEL601/EE612,J ,Dr. Avishek Adhikary
12241510,EEL621/EE509,G3,Dr. Shashank Kurm
12241510,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241510,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241510,EEL601/EE612,J ,Dr. Avishek Adhikary
12241520,EEL621/EE509,G3,Dr. Shashank Kurm
12241520,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241520,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241520,EEL601/EE612,J ,Dr. Avishek Adhikary
12241530,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241530,EEL621/EE509,G3,Dr. Shashank Kurm
12241530,EEL601/EE612,J ,Dr. Avishek Adhikary
12241540,MEL251/ME251,A ,Dr. Rahul Jain
12241540,MEL211/ME111,"E1, F1 ",Dr. Nagesh D. Patil
12241540,MEL659/ME659,K ,Dr. Jose Immanuel R
12241550,MEL659/ME659,K ,Dr. Jose Immanuel R
12241550,MEL611/ME512,C ,Dr. Udayraj
12241560,MEL611/ME512,C ,Dr. Udayraj
12241560,MEL659/ME659,K ,Dr. Jose Immanuel R
12241580,MEL611/ME512,C ,Dr. Udayraj
12241580,MEL659/ME659,K ,Dr. Jose Immanuel R
12241590,EEL621/EE509,G3,Dr. Shashank Kurm
12241590,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241590,EEL521/EE525,B ,Dr. Shailendra Kumar
12241590,EEL601/EE612,J ,Dr. Avishek Adhikary
12241600,MEL211/ME111,"E1, F1 ",Dr. Nagesh D. Patil
12241600,MEL558/ME558,D ,"Dr. Purnendu Das, Dr. Soumya Gangopadhyay"
12241610,MEL611/ME512,C ,Dr. Udayraj
12241610,MEL659/ME659,K ,Dr. Jose Immanuel R
12241620,MAL100/IC153/IC202,B ,Dr. Arnab Patra
12241620,MAL100/IC153/IC202,B ,Dr. Arnab Patra
12241620,MEL558/ME558,D ,"Dr. Purnendu Das, Dr. Soumya Gangopadhyay"
12241620,MEL659/ME659,K ,Dr. Jose Immanuel R
12241630,EEL601/EE612,J ,Dr. Avishek Adhikary
12241630,EEL621/EE509,G3,Dr. Shashank Kurm
12241630,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241640,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12241640,EEL601/EE612,J ,Dr. Avishek Adhikary
12241640,EEL621/EE509,G3,Dr. Shashank Kurm
12241640,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241660,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241660,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241660,CSL505/CS553,J ,Dr. Dhiman Saha
12241670,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12241670,MEL659/ME659,K ,Dr. Jose Immanuel R
12241670,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241680,EEL202/EE204,D ,Dr. Nikhil Chander
12241680,EEL601/EE612,J ,Dr. Avishek Adhikary
12241680,EEL521/EE525,B ,Dr. Shailendra Kumar
12241680,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241690,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241690,LAL228/LA228,F3 ,Dr. Anubhav Pradhan
12241690,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241700,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241710,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241710,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241720,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241720,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241730,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241730,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241730,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241740,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241740,MEL659/ME659,K ,Dr. Jose Immanuel R
12241740,MEL558/ME558,D ,"Dr. Purnendu Das, Dr. Soumya Gangopadhyay"
12241750,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241750,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241760,CSL505/CS553,J ,Dr. Dhiman Saha
12241760,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241760,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241780,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241780,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241790,MEL659/ME659,K ,Dr. Jose Immanuel R
12241790,MEL558/ME558,D ,"Dr. Purnendu Das, Dr. Soumya Gangopadhyay"
12241800,CS102,F12 ,Dr. I. Vinod Kumar Reddy
12241800,MEL659/ME659,K ,Dr. Jose Immanuel R
12241800,MEL611/ME512,C ,Dr. Udayraj
12241810,EEL601/EE612,J ,Dr. Avishek Adhikary
12241810,EEL521/EE525,B ,Dr. Shailendra Kumar
12241810,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241810,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241820,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241820,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241820,LAL228/LA228,F3 ,Dr. Anubhav Pradhan
12241830,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241830,LAL228/LA228,F3 ,Dr. Anubhav Pradhan
12241830,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241840,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241840,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241840,LAL228/LA228,F3 ,Dr. Anubhav Pradhan
12241860,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241860,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241860,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241870,DSL504/DS504,I ,Dr.Soumajit Pramanik
12241870,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241870,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241880,EEL601/EE612,J ,Dr. Avishek Adhikary
12241880,EEL521/EE525,B ,Dr. Shailendra Kumar
12241880,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241880,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241890,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241890,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241900,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12241900,EEL601/EE612,J ,Dr. Avishek Adhikary
12241900,EEL621/EE509,G3,Dr. Shashank Kurm
12241900,EEL605/DS601,L ,Dr. Hathiram Nanavath
12241910,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241910,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241920,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241930,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241930,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241950,MEL659/ME659,K ,Dr. Jose Immanuel R
12241950,MEL611/ME512,C ,Dr. Udayraj
12241960,DSL504/DS504,I ,Dr. Soumajit Pramanik
12241960,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12241980,MEL251/ME251,A ,Dr. Rahul Jain
12241980,MEL211/ME111,"E1, F1 ",Dr. Nagesh D. Patil
12241980,MEL659/ME659,K ,Dr. Jose Immanuel R
12241990,MEL611/ME512,C ,Dr. Udayraj
12241990,MEL659/ME659,K ,Dr. Jose Immanuel R
12242000,DSL504/DS504,I ,Dr. Soumajit Pramanik
12242000,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12242010,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12242010,EEL621/EE509,G3,Dr. Shashank Kurm
12242010,EEL601/EE612,J ,Dr. Avishek Adhikary
12242010,ECL503/EC503,C ,Dr. Vivek Raghuwanshi
12242020,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12242020,MEL211/ME111,"E1, F1 ",Dr. Nagesh D. Patil
12242020,MEL558/ME558,D ,"Dr. Purnendu Das, Dr. Soumya Gangopadhyay"
12242030,MEL558/ME558,D ,"Dr. Purnendu Das, Dr. Soumya Gangopadhyay"
12242030,MEL611/ME512,C ,Dr. Udayraj
12242040,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12242040,MEL659/ME659,K ,Dr. Jose Immanuel R
12242040,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12242050,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12242050,DSL504/DS504,I ,Dr. Soumajit Pramanik
12242060,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12242060,EEL621/EE509,G3,Dr. Shashank Kurm
12242060,EEL601/EE612,J ,Dr. Avishek Adhikary
12242060,EEL605/DS601,L ,Dr. Hathiram Nanavath
12242070,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12242070,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12242070,CSL505/CS553,J ,Dr. Dhiman Saha
12310020,DSL506/DS519,F ,"Dr. Soumajit Pramanik, Dr. Gagan Raj Gupta"
12310250,MTL603/MT512,B ,Dr. Kaushik Bandyopadhyay
12310310,DSL506/DS519,F ,"Dr. Soumajit Pramanik, Dr. Gagan Raj Gupta"
12310760,MEL659/ME659,K ,Dr. Jose Immanuel R
12310760,MEL558/ME558,D ,"Dr. Purnendu Das, Dr. Soumya Gangopadhyay"
12310860,EEL621/EE509,G3,Dr. Shashank Kurm
12310860,EVL503/EV608,I ,Dr. Shailendra Kumar /Dr. Shashank Kurm
12310870,DSL501/CS550,M ,Dr. Rajesh Kumar Mundotiya
12311070,ECL504/EC504,E ,Dr. Manish Pandey
12311180,EVL503/EV608,I ,Dr. Shailendra Kumar /Dr. Shashank Kurm
12311220,MEL612/ME612,G ,Dr. Vijay S Duryodhan
12311220,MEL624/ME624,M ,Dr. Vijay S Duryodhan/Dr. Udayraj
12311220,MEL611/ME512,C ,Dr. Udayraj
12311290,CSL505/CS553,J ,Dr. Dhiman Saha
12311310,PHL607/PH513,M ,Dr. Dhruv Pratap Singh
12311370,CSL511/CS511,K ,Prof. Santosh Biswas
12311460,MEL659/ME659,K ,Dr. Jose Immanuel R
12311460,MEL558/ME558,D ,"Dr. Purnendu Das, Dr. Soumya Gangopadhyay"
12311460,MTL603/MT512,B ,Dr. Kaushik Bandyopadhyay
12340010,EEL204/EE207,F ,"Dr. Nikhil Chander, Dr. Praveen Kumar"
12340010,EEL202/EE204,D ,Dr. Nikhil Chander
12340010,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340020,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12340020,MEL251/ME251,A ,Dr. Rahul Jain
12340020,MEL211/ME111,"E1, F1 ",Dr. Nagesh D. Patil
12340020,LAL226/LA353,H3 ,Dr. Anubhav Pradhan
12340020,LAL221/LA302,H12 ,Dr. Sruthi Vinayan
12340030,EEL202/EE204,D ,Dr. Nikhil Chander
12340030,EEL204/EE207,F ,"Dr. Nikhil Chander, Dr. Praveen Kumar"
12340030,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340040,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340040,LAL228/LA228,F3 ,Dr. Anubhav Pradhan
12340040,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12340040,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12340050,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12340050,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12340050,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340050,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12340070,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12340070,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12340070,MEL251/ME251,A ,Dr. Rahul Jain
12340070,MEL211/ME111,"E1, F1 ",Dr. Nagesh D. Patil
12340080,LAL228/LA228,F3 ,Dr. Anubhav Pradhan
12340080,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12340080,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340080,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12340090,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340090,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12340090,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12340090,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12340100,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12340100,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12340100,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340100,LAL221/LA302,H12 ,Dr. Sruthi Vinayan
12340110,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12340110,MEL251/ME251,A ,Dr. Rahul Jain
12340110,MEL211/ME111,"E1, F1 ",Dr. Nagesh D. Patil
12340110,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12340120,EEL202/EE204,D ,Dr. Nikhil Chander
12340120,EEL204/EE207,F ,"Dr. Nikhil Chander, Dr. Praveen Kumar"
12340120,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340130,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12340130,LAL226/LA353,H3 ,Dr. Anubhav Pradhan
12340130,LAL221/LA302,H12 ,Dr. Sruthi Vinayan
12340130,MEL251/ME251,A ,Dr. Rahul Jain
12340130,MEL211/ME111,"E1, F1 ",Dr. Nagesh D. Patil
12340140,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12340140,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12340140,LAL221/LA302,H12 ,Dr. Sruthi Vinayan
12340140,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340160,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12340160,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12340160,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12340160,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340180,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12340190,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12340190,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12340190,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340190,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12340200,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12340200,MEL251/ME251,A ,Dr. Rahul Jain
12340200,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12340200,MEL211/ME111,"E1, F1 ",Dr. Nagesh D. Patil
12340210,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340210,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12340210,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12340210,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12340220,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12340220,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12340220,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12340220,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340230,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12340230,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12340230,MEL251/ME251,A ,Dr. Rahul Jain
12340230,MEL211/ME111,"E1, F1 ",Dr. Nagesh D. Patil
12340240,EEL204/EE207,F ,"Dr. Nikhil Chander, Dr. Praveen Kumar"
12340240,EEL202/EE204,D ,Dr. Nikhil Chander
12340240,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340250,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12340250,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12340250,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340250,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12340260,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12340260,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12340260,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340260,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12340280,MEL251/ME251,A ,Dr. Rahul Jain
12340280,MEL211/ME111,"E1, F1 ",Dr. Nagesh D. Patil
12340280,LAL226/LA353,H3 ,Dr. Anubhav Pradhan
12340280,LAL221/LA302,H12 ,Dr. Sruthi Vinayan
12340280,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12340290,MEL251/ME251,A ,Dr. Rahul Jain
12340290,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12340290,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12340290,MEL211/ME111,"E1, F1 ",Dr. Nagesh D. Patil
12340300,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340300,EEL202/EE204,D ,Dr. Nikhil Chander
12340300,EEL204/EE207,F ,"Dr. Nikhil Chander, Dr. Praveen Kumar"
12340310,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12340310,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12340310,MEL251/ME251,A ,Dr. Rahul Jain
12340310,MEL211/ME111,"E1, F1 ",Dr. Nagesh D. Patil
12340330,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12340330,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12340330,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340330,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12340340,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12340340,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340340,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12340340,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12340350,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12340350,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12340350,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12340350,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340360,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12340360,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12340360,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12340360,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340370,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12340370,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
